discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,athlete_country_id,athlete_id
Canoe Sprint,atlanta-1996,C2 1000m canoe double men,Men,BRONZE,GameTeam,9.0,3209
Canoe Sprint,atlanta-1996,C2 500m canoe double men,Men,GOLD,GameTeam,9.0,3209
Canoe Sprint,sydney-2000,C1 500m canoe single men,Men,GOLD,Athlete,9.0,3209
Canoe Sprint,athens-2004,C2 1000m canoe double men,Men,BRONZE,GameTeam,9.0,3209
Tennis,beijing-2008,doubles men,Men,BRONZE,GameTeam,71.0,3211
Tennis,london-2012,doubles men,Men,GOLD,GameTeam,71.0,3211
Canoe Sprint,sydney-2000,C2 500m canoe double men,Men,SILVER,GameTeam,14.0,3215
Tennis,athens-2004,Singles women,Women,BRONZE,Athlete,7.0,3221
Canoe Slalom,barcelona-1992,C2 canoe double men,Men,GOLD,GameTeam,71.0,3228
Rowing,london-2012,lightweight double sculls 2x women,Women,GOLD,GameTeam,131.0,3231
Rowing,london-2012,lightweight double sculls 2x women,Women,SILVER,GameTeam,19.0,3232
Cross Country Skiing,vancouver-2010,Combined 7.5 + 7.5km mass start women,Women,SILVER,Athlete,1.0,3233
Cross Country Skiing,vancouver-2010,Team sprint women,Women,SILVER,GameTeam,1.0,3233
Sailing,athens-2004,singlehanded dinghy Europe women,Women,SILVER,Athlete,50.0,3238
Rowing,beijing-2008,pair without coxswain 2 women,Women,SILVER,GameTeam,19.0,3257
Rowing,beijing-2008,lightweight double sculls 2x men,Men,SILVER,GameTeam,84.0,3260
Rowing,athens-2004,lightweight double sculls 2x men,Men,BRONZE,GameTeam,84.0,3261
Rowing,beijing-2008,lightweight double sculls 2x men,Men,SILVER,GameTeam,84.0,3261
Tennis,athens-2004,doubles men,Men,GOLD,GameTeam,69.0,3264
Tennis,athens-2004,Singles men,Men,BRONZE,Athlete,69.0,3264
Tennis,beijing-2008,Singles men,Men,SILVER,Athlete,69.0,3264
Tennis,athens-2004,doubles men,Men,GOLD,GameTeam,69.0,3265
Tennis,athens-2004,Singles men,Men,GOLD,Athlete,69.0,3265
Canoe Sprint,beijing-2008,C2 500m canoe double men,Men,SILVER,GameTeam,27.0,3266
Canoe Sprint,barcelona-1992,K1 1000m kayak single men,Men,GOLD,Athlete,7.0,3273
Canoe Sprint,atlanta-1996,K1 1000m kayak single men,Men,BRONZE,Athlete,7.0,3273
Canoe Sprint,athens-2004,K2 500m kayak double men,Men,SILVER,GameTeam,7.0,3273
Canoe Sprint,athens-2004,K1 500m kayak single men,Men,SILVER,Athlete,7.0,3274
Canoe Sprint,athens-2004,K2 500m kayak double men,Men,SILVER,GameTeam,7.0,3274
Rowing,beijing-2008,double sculls 2x men,Men,GOLD,GameTeam,7.0,3284
Rowing,beijing-2008,double sculls 2x men,Men,GOLD,GameTeam,7.0,3285
Diving,beijing-2008,synchronized diving 10m platform women,Women,SILVER,GameTeam,7.0,3286
Beach Volleyball,athens-2004,Beach volleyball men,Men,BRONZE,GameTeam,32.0,3300
Beach Volleyball,athens-2004,Beach volleyball men,Men,BRONZE,GameTeam,32.0,3301
Diving,london-2012,3m springboard women,Women,BRONZE,Athlete,85.0,3302
Cycling Track,beijing-2008,Individual Pursuit men,Men,SILVER,Athlete,51.0,3312
Badminton,sydney-2000,Doubles mixed,Mixed,GOLD,GameTeam,19.0,3317
Badminton,athens-2004,Doubles mixed,Mixed,GOLD,GameTeam,19.0,3317
Canoe Sprint,london-2012,K2 1000m kayak double men,Men,GOLD,GameTeam,9.0,3321
Canoe Sprint,london-2012,K2 1000m kayak double men,Men,GOLD,GameTeam,9.0,3322
Badminton,london-2012,doubles women,Women,SILVER,GameTeam,122.0,3323
Badminton,london-2012,doubles women,Women,SILVER,GameTeam,122.0,3324
Figure skating,turin-2006,Ice dancing mixed,Mixed,SILVER,GameTeam,71.0,3325
Figure skating,turin-2006,Ice dancing mixed,Mixed,SILVER,GameTeam,71.0,3326
Figure skating,turin-2006,Ice dancing mixed,Mixed,GOLD,GameTeam,27.0,3327
Figure skating,turin-2006,Ice dancing mixed,Mixed,GOLD,GameTeam,27.0,3328
Figure skating,salt-lake-city-2002,Ice dancing mixed,Mixed,BRONZE,GameTeam,90.0,3360
Figure skating,salt-lake-city-2002,Ice dancing mixed,Mixed,BRONZE,GameTeam,90.0,3361
Canoe Sprint,seoul-1988,C1 500m canoe single men,Men,SILVER,Athlete,14.0,3364
Canoe Sprint,barcelona-1992,C1 500m canoe single men,Men,SILVER,Athlete,14.0,3364
Sailing,beijing-2008,Tornado - Multihull mixed,Open,SILVER,GameTeam,7.0,3369
Sailing,atlanta-1996,single-handed dinghy (Europe) women,Women,SILVER,Athlete,61.0,3377
Sailing,sydney-2000,singlehanded dinghy Europe women,Women,SILVER,Athlete,61.0,3377
Bobsleigh,turin-2006,two-woman women,Women,SILVER,GameTeam,71.0,3380
Bobsleigh,turin-2006,two-woman women,Women,SILVER,GameTeam,71.0,3381
Sailing,beijing-2008,Star - Keelboat men,Men,GOLD,GameTeam,131.0,3386
Sailing,london-2012,Star - Keelboat men,Men,SILVER,GameTeam,131.0,3386
Badminton,beijing-2008,Doubles mixed,Mixed,GOLD,GameTeam,20.0,3387
Badminton,beijing-2008,doubles women,Women,SILVER,GameTeam,20.0,3387
Badminton,beijing-2008,doubles men,Men,GOLD,GameTeam,2.0,3388
Canoe Sprint,beijing-2008,K2 1000m kayak double men,Men,SILVER,GameTeam,118.0,3411
Badminton,london-2012,doubles women,Women,GOLD,GameTeam,19.0,3423
Sailing,atlanta-1996,single-handed dinghy open (Laser) mixed,Open,GOLD,Athlete,56.0,3438
Sailing,sydney-2000,single-handed dinghy open (Laser) mixed,Open,SILVER,Athlete,56.0,3438
Sailing,athens-2004,single-handed dinghy open (Laser) mixed,Open,GOLD,Athlete,56.0,3438
Sailing,beijing-2008,Star - Keelboat men,Men,SILVER,GameTeam,56.0,3438
Sailing,london-2012,Star - Keelboat men,Men,BRONZE,GameTeam,56.0,3438
Sailing,beijing-2008,Star - Keelboat men,Men,SILVER,GameTeam,56.0,3439
Sailing,london-2012,Star - Keelboat men,Men,BRONZE,GameTeam,56.0,3439
Beach Volleyball,london-2012,Beach volleyball women,Women,BRONZE,GameTeam,56.0,3448
Canoe Sprint,sydney-2000,K2 500m kayak double women,Women,BRONZE,GameTeam,14.0,3458
Canoe Sprint,athens-2004,K2 500m kayak double women,Women,BRONZE,GameTeam,14.0,3458
Canoe Sprint,beijing-2008,K2 500m kayak double women,Women,SILVER,GameTeam,14.0,3458
Diving,sydney-2000,synchronized diving 3m springboard women,Women,GOLD,GameTeam,27.0,3471
Diving,athens-2004,synchronized diving 3m springboard women,Women,SILVER,GameTeam,27.0,3471
Diving,sydney-2000,synchronized diving 3m springboard women,Women,GOLD,GameTeam,27.0,3472
Diving,athens-2004,3m springboard women,Women,BRONZE,Athlete,27.0,3472
Diving,athens-2004,synchronized diving 3m springboard women,Women,SILVER,GameTeam,27.0,3472
Diving,beijing-2008,3m springboard women,Women,SILVER,Athlete,27.0,3472
Diving,beijing-2008,synchronized diving 3m springboard women,Women,SILVER,GameTeam,27.0,3472
Rowing,beijing-2008,lightweight double sculls 2x men,Men,GOLD,GameTeam,131.0,3473
Rowing,london-2012,lightweight double sculls 2x men,Men,SILVER,GameTeam,131.0,3473
Rowing,beijing-2008,lightweight double sculls 2x men,Men,GOLD,GameTeam,131.0,3474
Rowing,london-2012,lightweight double sculls 2x men,Men,SILVER,GameTeam,131.0,3474
Diving,beijing-2008,synchronized diving 3m springboard women,Women,SILVER,GameTeam,27.0,3477
Speed skating,pyeongchang-2018,Ladies� 1500m,Women,BRONZE,Athlete,61.0,3481
Rowing,athens-2004,double sculls 2x men,Men,GOLD,GameTeam,54.0,3486
Rowing,london-2012,pair without coxswain 2 women,Women,SILVER,GameTeam,7.0,3490
Rowing,london-2012,pair without coxswain 2 women,Women,SILVER,GameTeam,7.0,3491
Rowing,athens-2004,pair without coxswain 2 men,Men,BRONZE,GameTeam,96.0,3498
Table Tennis,athens-2004,Singles women,Women,SILVER,Athlete,93.0,3513
Sailing,sydney-2000,Tornado - Multihull mixed,Open,BRONZE,GameTeam,29.0,3517
Canoe Sprint,athens-2004,K1 1000m kayak single men,Men,SILVER,Athlete,51.0,3519
Tennis,beijing-2008,doubles men,Men,GOLD,GameTeam,32.0,3533
Tennis,london-2012,Singles men,Men,SILVER,Athlete,32.0,3533
Tennis,beijing-2008,doubles men,Men,GOLD,GameTeam,32.0,3534
Luge,turin-2006,Doubles mixed,Open,BRONZE,GameTeam,90.0,3537
Luge,turin-2006,Doubles mixed,Open,BRONZE,GameTeam,90.0,3538
Rowing,london-2012,lightweight double sculls 2x women,Women,BRONZE,GameTeam,84.0,3545
Badminton,beijing-2008,Doubles mixed,Mixed,BRONZE,GameTeam,19.0,3548
Canoe Sprint,sydney-2000,K2 500m kayak double men,Men,GOLD,GameTeam,9.0,3549
Rowing,athens-2004,single sculls 1x men,Men,BRONZE,Athlete,83.0,3566
Cross Country Skiing,turin-2006,Team sprint men,Men,GOLD,GameTeam,1.0,3572
Cross Country Skiing,turin-2006,Sprint 15km men,Men,BRONZE,Athlete,1.0,3572
Cross Country Skiing,turin-2006,Team sprint men,Men,GOLD,GameTeam,1.0,3573
Cross Country Skiing,turin-2006,Sprint 15km men,Men,GOLD,Athlete,1.0,3573
Diving,athens-2004,synchronized diving 10m platform men,Men,BRONZE,GameTeam,7.0,3586
Diving,athens-2004,10m platform men,Men,SILVER,Athlete,7.0,3586
Diving,sydney-2000,synchronized diving 3m springboard men,Men,BRONZE,GameTeam,7.0,3587
Diving,athens-2004,synchronized diving 3m springboard men,Men,BRONZE,GameTeam,7.0,3587
Diving,athens-2004,synchronized diving 10m platform men,Men,BRONZE,GameTeam,7.0,3587
Sailing,athens-2004,49er - Skiff mixed,Open,GOLD,GameTeam,127.0,3588
Sailing,beijing-2008,49er - Skiff mixed,Open,SILVER,GameTeam,127.0,3588
Sailing,athens-2004,49er - Skiff mixed,Open,GOLD,GameTeam,127.0,3589
Sailing,beijing-2008,49er - Skiff mixed,Open,SILVER,GameTeam,127.0,3589
Synchronized Swimming,sydney-2000,duet women,Women,SILVER,GameTeam,122.0,3592
Synchronized Swimming,athens-2004,duet women,Women,SILVER,GameTeam,122.0,3592
Synchronized Swimming,sydney-2000,duet women,Women,SILVER,GameTeam,122.0,3593
Synchronized Swimming,athens-2004,duet women,Women,SILVER,GameTeam,122.0,3593
Badminton,sydney-2000,doubles men,Men,GOLD,GameTeam,71.0,3595
Rowing,beijing-2008,pair without coxswain 2 women,Women,SILVER,GameTeam,19.0,3611
Tennis,beijing-2008,doubles women,Women,BRONZE,GameTeam,19.0,3615
Tennis,beijing-2008,doubles women,Women,BRONZE,GameTeam,19.0,3616
Beach Volleyball,sydney-2000,Beach volleyball women,Women,SILVER,GameTeam,56.0,3619
Beach Volleyball,athens-2004,Beach volleyball women,Women,SILVER,GameTeam,56.0,3619
Beach Volleyball,sydney-2000,Beach volleyball women,Women,SILVER,GameTeam,56.0,3620
Beach Volleyball,athens-2004,Beach volleyball women,Women,SILVER,GameTeam,56.0,3620
Canoe Sprint,athens-2004,K2 500m kayak double men,Men,BRONZE,GameTeam,125.0,3621
Canoe Sprint,beijing-2008,K2 500m kayak double men,Men,BRONZE,GameTeam,125.0,3621
Canoe Sprint,london-2012,K2 200m kayak double men,Men,SILVER,GameTeam,125.0,3621
Canoe Sprint,athens-2004,K2 500m kayak double men,Men,BRONZE,GameTeam,125.0,3622
Canoe Sprint,beijing-2008,K2 500m kayak double men,Men,BRONZE,GameTeam,125.0,3622
Canoe Sprint,london-2012,K2 200m kayak double men,Men,SILVER,GameTeam,125.0,3622
Canoe Sprint,beijing-2008,C2 1000m canoe double men,Men,GOLD,GameTeam,125.0,3623
Canoe Sprint,london-2012,C2 1000m canoe double men,Men,SILVER,GameTeam,125.0,3623
Rowing,athens-2004,pair without coxswain 2 men,Men,GOLD,GameTeam,7.0,3628
Rowing,beijing-2008,pair without coxswain 2 men,Men,GOLD,GameTeam,7.0,3628
Rowing,sydney-2000,pair without coxswain 2 men,Men,BRONZE,GameTeam,7.0,3629
Rowing,athens-2004,pair without coxswain 2 men,Men,GOLD,GameTeam,7.0,3629
Tennis,sydney-2000,Singles women,Women,SILVER,Athlete,27.0,3640
Tennis,beijing-2008,Singles women,Women,GOLD,Athlete,27.0,3640
Beach Volleyball,athens-2004,Beach volleyball men,Men,SILVER,GameTeam,127.0,3642
Diving,athens-2004,3m springboard men,Men,GOLD,Athlete,19.0,3645
Tennis,london-2012,Singles women,Women,BRONZE,Athlete,125.0,3670
Tennis,london-2012,mixed doubles mixed,Mixed,GOLD,GameTeam,125.0,3670
Canoe Sprint,sydney-2000,K2 500m kayak double men,Men,GOLD,GameTeam,9.0,3682
Rowing,sydney-2000,pair without coxswain 2 women,Women,GOLD,GameTeam,91.0,3685
Rowing,athens-2004,pair without coxswain 2 women,Women,GOLD,GameTeam,91.0,3685
Rowing,beijing-2008,pair without coxswain 2 women,Women,GOLD,GameTeam,91.0,3685
Rowing,athens-2004,pair without coxswain 2 women,Women,GOLD,GameTeam,91.0,3686
Rowing,beijing-2008,pair without coxswain 2 women,Women,GOLD,GameTeam,91.0,3686
Beach Volleyball,beijing-2008,Beach volleyball men,Men,GOLD,GameTeam,71.0,3689
Diving,beijing-2008,synchronized diving 10m platform women,Women,BRONZE,GameTeam,85.0,3692
Rowing,athens-2004,double sculls 2x men,Men,GOLD,GameTeam,54.0,3693
Diving,barcelona-1992,3m springboard men,Men,BRONZE,Athlete,27.0,3696
Diving,atlanta-1996,10m platform men,Men,GOLD,Athlete,27.0,3696
Diving,sydney-2000,synchronized diving 10m platform men,Men,GOLD,GameTeam,27.0,3696
Diving,sydney-2000,synchronized diving 3m springboard men,Men,SILVER,GameTeam,27.0,3696
Diving,sydney-2000,10m platform men,Men,BRONZE,Athlete,27.0,3696
Diving,sydney-2000,3m springboard men,Men,BRONZE,Athlete,27.0,3696
Diving,athens-2004,3m springboard men,Men,BRONZE,Athlete,27.0,3696
Diving,beijing-2008,synchronized diving 3m springboard men,Men,SILVER,GameTeam,27.0,3696
Diving,beijing-2008,synchronized diving 3m springboard men,Men,SILVER,GameTeam,27.0,3697
Cross Country Skiing,turin-2006,50km men,Men,GOLD,Athlete,90.0,3710
Canoe Sprint,athens-2004,C2 1000m canoe double men,Men,GOLD,GameTeam,29.0,3721
Canoe Sprint,beijing-2008,C2 1000m canoe double men,Men,SILVER,GameTeam,29.0,3721
Canoe Sprint,beijing-2008,C2 500m canoe double men,Men,BRONZE,GameTeam,29.0,3721
Canoe Sprint,athens-2004,C2 1000m canoe double men,Men,GOLD,GameTeam,29.0,3722
Canoe Sprint,beijing-2008,C2 1000m canoe double men,Men,SILVER,GameTeam,29.0,3722
Canoe Sprint,beijing-2008,C2 500m canoe double men,Men,BRONZE,GameTeam,29.0,3722
Rowing,sydney-2000,lightweight double sculls 2x men,Men,BRONZE,GameTeam,54.0,3723
Rowing,athens-2004,lightweight double sculls 2x men,Men,SILVER,GameTeam,54.0,3723
Badminton,beijing-2008,doubles men,Men,BRONZE,GameTeam,20.0,3734
Badminton,beijing-2008,doubles men,Men,BRONZE,GameTeam,20.0,3735
Cross Country Skiing,salt-lake-city-2002,sprint 15km women,Women,SILVER,Athlete,29.0,3739
Cross Country Skiing,vancouver-2010,Team sprint women,Women,GOLD,GameTeam,29.0,3739
Cross Country Skiing,salt-lake-city-2002,5km pursuit women,Women,BRONZE,Athlete,29.0,3740
Canoe Sprint,sydney-2000,C2 500m canoe double men,Men,SILVER,GameTeam,14.0,3745
Diving,sydney-2000,synchronized diving 10m platform men,Men,SILVER,GameTeam,19.0,3749
Diving,sydney-2000,10m platform men,Men,GOLD,Athlete,19.0,3749
Diving,athens-2004,synchronized diving 10m platform men,Men,GOLD,GameTeam,19.0,3749
Diving,athens-2004,10m platform men,Men,BRONZE,Athlete,19.0,3749
Badminton,atlanta-1996,Doubles mixed,Mixed,GOLD,GameTeam,20.0,3755
Badminton,sydney-2000,doubles men,Men,BRONZE,GameTeam,20.0,3755
Badminton,athens-2004,doubles men,Men,GOLD,GameTeam,20.0,3755
Canoe Sprint,sydney-2000,C2 1000m canoe double men,Men,SILVER,GameTeam,46.0,3760
Canoe Sprint,athens-2004,C2 500m canoe double men,Men,SILVER,GameTeam,46.0,3760
Canoe Sprint,sydney-2000,C1 1000m canoe single men,Men,SILVER,Athlete,46.0,3761
Canoe Sprint,athens-2004,C2 500m canoe double men,Men,SILVER,GameTeam,46.0,3761
Sailing,athens-2004,Star - Keelboat men,Men,BRONZE,GameTeam,54.0,3762
Sailing,athens-2004,Star - Keelboat men,Men,BRONZE,GameTeam,54.0,3763
Table Tennis,sydney-2000,doubles women,Women,GOLD,GameTeam,19.0,3764
Table Tennis,sydney-2000,Singles women,Women,GOLD,Athlete,19.0,3764
Table Tennis,athens-2004,doubles women,Women,GOLD,GameTeam,19.0,3764
Table Tennis,beijing-2008,Singles women,Women,SILVER,Athlete,19.0,3764
Table Tennis,athens-2004,doubles women,Women,GOLD,GameTeam,19.0,3765
Table Tennis,athens-2004,Singles women,Women,GOLD,Athlete,19.0,3765
Table Tennis,beijing-2008,Singles women,Women,GOLD,Athlete,19.0,3765
Sailing,barcelona-1992,singlehanded dinghy Europe women,Women,SILVER,Athlete,127.0,3768
Sailing,athens-2004,470 - Two Person Dinghy women,Women,SILVER,GameTeam,127.0,3768
Sailing,athens-2004,470 - Two Person Dinghy women,Women,SILVER,GameTeam,127.0,3769
Figure skating,turin-2006,Ice dancing mixed,Mixed,BRONZE,GameTeam,36.0,3786
Figure skating,turin-2006,Ice dancing mixed,Mixed,BRONZE,GameTeam,36.0,3787
Tennis,london-2012,doubles women,Women,BRONZE,GameTeam,27.0,3794
Tennis,london-2012,doubles women,Women,BRONZE,GameTeam,27.0,3795
Bobsleigh,vancouver-2010,two-woman women,Women,SILVER,GameTeam,81.0,3796
Bobsleigh,vancouver-2010,two-woman women,Women,SILVER,GameTeam,81.0,3797
Rowing,athens-2004,double sculls 2x women,Women,BRONZE,GameTeam,131.0,3803
Rowing,athens-2004,double sculls 2x women,Women,BRONZE,GameTeam,131.0,3804
Rowing,beijing-2008,double sculls 2x women,Women,BRONZE,GameTeam,131.0,3804
Badminton,london-2012,doubles men,Men,BRONZE,GameTeam,20.0,3810
Tennis,atlanta-1996,doubles men,Men,GOLD,GameTeam,7.0,3826
Tennis,sydney-2000,doubles men,Men,SILVER,GameTeam,7.0,3826
Diving,athens-2004,synchronized diving 3m springboard men,Men,SILVER,GameTeam,29.0,3827
Diving,athens-2004,synchronized diving 3m springboard men,Men,SILVER,GameTeam,29.0,3828
Diving,sydney-2000,synchronized diving 10m platform women,Women,GOLD,GameTeam,19.0,3831
Diving,sydney-2000,10m platform women,Women,SILVER,Athlete,19.0,3831
Rowing,athens-2004,single sculls 1x men,Men,SILVER,Athlete,35.0,3847
Rowing,beijing-2008,double sculls 2x men,Men,SILVER,GameTeam,35.0,3847
Synchronized Swimming,athens-2004,duet women,Women,GOLD,GameTeam,27.0,3848
Synchronized Swimming,beijing-2008,duet women,Women,GOLD,GameTeam,27.0,3848
Synchronized Swimming,athens-2004,duet women,Women,GOLD,GameTeam,27.0,3849
Synchronized Swimming,beijing-2008,duet women,Women,GOLD,GameTeam,27.0,3849
Boxing,rio-2016,75 kg middle women,Women,BRONZE,Athlete,19.0,3852
Boxing,tokyo-2020,Women's Middle (69-75kg),Women,SILVER,Athlete,19.0,3852
Sailing,barcelona-1992,flying dutchman mixed,Open,SILVER,GameTeam,71.0,3857
Sailing,sydney-2000,470 - Two Person Dinghy men,Men,SILVER,GameTeam,71.0,3857
Sailing,athens-2004,470 - Two Person Dinghy men,Men,GOLD,GameTeam,71.0,3857
Sailing,barcelona-1992,470 - Two Person Dinghy men,Men,SILVER,GameTeam,71.0,3858
Sailing,athens-2004,470 - Two Person Dinghy men,Men,GOLD,GameTeam,71.0,3858
Table Tennis,seoul-1988,doubles women,Women,BRONZE,GameTeam,71.0,3874
Figure skating,salt-lake-city-2002,Pairs mixed,Mixed,BRONZE,GameTeam,19.0,3886
Figure skating,turin-2006,Pairs mixed,Mixed,BRONZE,GameTeam,19.0,3886
Figure skating,vancouver-2010,Pairs mixed,Mixed,GOLD,GameTeam,19.0,3886
Figure skating,salt-lake-city-2002,Pairs mixed,Mixed,BRONZE,GameTeam,19.0,3887
Figure skating,turin-2006,Pairs mixed,Mixed,BRONZE,GameTeam,19.0,3887
Figure skating,vancouver-2010,Pairs mixed,Mixed,GOLD,GameTeam,19.0,3887
Cycling Track,athens-2004,Madison men,Men,SILVER,GameTeam,32.0,3889
Cycling Track,athens-2004,Madison men,Men,SILVER,GameTeam,32.0,3890
Rowing,athens-2004,lightweight double sculls 2x women,Women,BRONZE,GameTeam,61.0,3893
Rowing,beijing-2008,lightweight double sculls 2x women,Women,GOLD,GameTeam,61.0,3893
Rowing,athens-2004,lightweight double sculls 2x women,Women,BRONZE,GameTeam,61.0,3894
Rowing,beijing-2008,lightweight double sculls 2x women,Women,GOLD,GameTeam,61.0,3894
Rowing,beijing-2008,pair without coxswain 2 men,Men,GOLD,GameTeam,7.0,3904
Cross Country Skiing,turin-2006,Team sprint women,Women,GOLD,GameTeam,1.0,3905
Cross Country Skiing,turin-2006,Team sprint women,Women,GOLD,GameTeam,1.0,3906
Sailing,beijing-2008,470 - Two Person Dinghy men,Men,BRONZE,GameTeam,54.0,3916
Sailing,beijing-2008,470 - Two Person Dinghy men,Men,BRONZE,GameTeam,54.0,3917
Tennis,beijing-2008,Singles women,Women,BRONZE,Athlete,27.0,3918
Canoe Sprint,sydney-2000,K2 500m kayak double men,Men,BRONZE,GameTeam,29.0,3920
Canoe Sprint,athens-2004,K2 500m kayak double men,Men,GOLD,GameTeam,29.0,3920
Canoe Sprint,beijing-2008,K2 500m kayak double men,Men,SILVER,GameTeam,29.0,3920
Cross Country Skiing,turin-2006,sprint 15km women,Women,BRONZE,Athlete,27.0,3922
Rowing,beijing-2008,pair without coxswain 2 men,Men,BRONZE,GameTeam,51.0,3931
Rowing,beijing-2008,pair without coxswain 2 men,Men,BRONZE,GameTeam,51.0,3932
Diving,beijing-2008,synchronized diving 10m platform men,Men,BRONZE,GameTeam,27.0,3944
Diving,beijing-2008,10m platform men,Men,BRONZE,Athlete,27.0,3945
Diving,beijing-2008,synchronized diving 10m platform men,Men,BRONZE,GameTeam,27.0,3945
Figure skating,turin-2006,Pairs mixed,Mixed,GOLD,GameTeam,27.0,3949
Figure skating,turin-2006,Pairs mixed,Mixed,GOLD,GameTeam,27.0,3950
Canoe Sprint,tokyo-2020,Women's Kayak Single 200m,Women,SILVER,Athlete,127.0,3952
Rowing,athens-2004,lightweight double sculls 2x men,Men,BRONZE,GameTeam,84.0,3961
Rowing,atlanta-1996,lightweight double sculls 2x women,Women,GOLD,GameTeam,91.0,3974
Rowing,sydney-2000,lightweight double sculls 2x women,Women,GOLD,GameTeam,91.0,3974
Rowing,athens-2004,lightweight double sculls 2x women,Women,GOLD,GameTeam,91.0,3974
Rowing,sydney-2000,lightweight double sculls 2x women,Women,GOLD,GameTeam,91.0,3975
Rowing,athens-2004,lightweight double sculls 2x women,Women,GOLD,GameTeam,91.0,3975
Table Tennis,seoul-1988,doubles men,Men,SILVER,GameTeam,71.0,3977
Badminton,athens-2004,doubles women,Women,SILVER,GameTeam,19.0,3985
Badminton,sydney-2000,Doubles mixed,Mixed,SILVER,GameTeam,2.0,3987
Badminton,london-2012,doubles women,Women,BRONZE,GameTeam,27.0,3994
Cycling Track,athens-2004,Madison men,Men,BRONZE,GameTeam,131.0,4000
Badminton,athens-2004,Doubles mixed,Mixed,BRONZE,GameTeam,118.0,4003
Luge,lillehammer-1994,Singles women,Women,GOLD,Athlete,90.0,4010
Bobsleigh,turin-2006,two-woman women,Women,BRONZE,GameTeam,90.0,4010
Bobsleigh,turin-2006,two-woman women,Women,BRONZE,GameTeam,90.0,4011
Beach Volleyball,atlanta-1996,Beach volleyball men,Men,BRONZE,GameTeam,81.0,4023
Beach Volleyball,atlanta-1996,Beach volleyball men,Men,BRONZE,GameTeam,81.0,4024
Sailing,atlanta-1996,470 - Two Person Dinghy men,Men,BRONZE,GameTeam,123.0,4028
Rowing,beijing-2008,lightweight double sculls 2x women,Women,BRONZE,GameTeam,81.0,4034
Rowing,beijing-2008,lightweight double sculls 2x women,Women,BRONZE,GameTeam,81.0,4035
Canoe Sprint,beijing-2008,K2 1000m kayak double men,Men,BRONZE,GameTeam,90.0,4038
